proj1,proj2,proj3,proj4,proj5,proj6,proj7,proj8,proj9,proj10,planValue,validPlan,ProbabilityWeight-proj2,ProbabilityWeight-proj6,ProbabilityWeight-proj1,ProbabilityWeight-proj8,ProbabilityWeight-proj5,batchId,ProbabilityWeight-proj9,PointProbability,ProbabilityWeight-proj3,ProbabilityWeight-proj10,prefix,ProbabilityWeight,ProbabilityWeight-proj7,ProbabilityWeight-proj4
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,33,1,0.5,0.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,34,1,0.5,0.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,35,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,36,1,0.5,0.5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,37,1,0.5,0.5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,38,1,0.5,0.5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,39,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,40,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,41,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,42,1,0.5,0.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,43,1,0.5,0.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,44,1,0.5,0.5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,45,1,0.5,0.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,46,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,47,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,48,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,49,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,50,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,51,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,52,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,53,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,54,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,55,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,56,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,57,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,58,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,59,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,2,0.5,0.0009765625,0.5,0.5,60,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,61,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,62,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,63,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,64,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,65,1,0.5,0.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,66,1,0.5,0.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,67,1,0.5,0.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,68,1,0.5,0.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,69,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,70,1,0.5,0.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,71,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,72,1,0.5,0.5
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,1.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,73,1,0.5,0.5
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,1.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,74,1,0.5,0.5
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,1.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,75,1,0.5,0.5
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,1.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,76,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,77,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,78,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,79,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,80,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,81,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,82,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,83,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,84,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,85,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,86,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,87,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,88,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,89,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,3,0.5,0.0009765625,0.5,0.5,90,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,91,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,92,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,93,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,94,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,95,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,96,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,97,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,98,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,99,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,100,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,101,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,102,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,103,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,104,1,0.5,0.5
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,105,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,106,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,107,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,108,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,109,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,110,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,111,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,112,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,113,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,114,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,115,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,116,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,117,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,118,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,119,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,4,0.5,0.0009765625,0.5,0.5,120,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,121,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,122,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,123,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,124,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,125,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,126,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,127,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,128,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,129,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,130,1,0.5,0.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,131,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,132,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,133,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,134,1,0.5,0.5
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,135,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1,1.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,136,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,137,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,138,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,139,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,140,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,141,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,142,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,143,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,144,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,145,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,146,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,147,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,148,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,149,1,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.5,0.5,5,0.5,0.0009765625,0.5,0.5,150,1,0.5,0.5
